images,dataset_name,exp032,exp033,exp034,exp035,exp036,exp037,exp038,disagreement
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_ld8kV847Sq43hUx5P4HDWw_heading_219_pitch_-1.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_LdK5mpM8AJRE73XISusRVA_heading_342_pitch_-5.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_FkTD0Dxvtmc18e7RxbADQg_heading_157_pitch_-4.png,unknown,1,1,1,1,1,1,0,0.8571428571428571
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_PXg3pP98ccwe4fJeHuiMgA_heading_10_pitch_2.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_8G5fEmpXAfBVHtEwuITgzA_heading_247_pitch_0.png,unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_QCymEq3CUjLXQyJiBc-1VA_heading_282_pitch_-3.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_H4bEEWt85PeqNjq-dWsCcw_heading_199_pitch_0.png,unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_vQsxK3CPOq3k0USj5IIpzw_heading_90_pitch_-1.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_rlVw0utaoHxt7eJFgIH3aA_heading_197_pitch_0.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_9xPAU_9dnyQlds9g8xkkYA_heading_335_pitch_-1.png,unknown,1,0,0,0,1,1,0,0.42857142857142855
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_3y0HqRXlAJKE8piO2W567A_heading_123_pitch_-1.png,unknown,1,1,0,0,0,0,0,0.2857142857142857
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_rSsW7neVaXkPj9gMrEZhwg_heading_192_pitch_5.png,unknown,0,0,0,1,0,0,0,0.14285714285714285
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_fGsxpNJed7jksCFFkYDdBQ_heading_59_pitch_0.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_QhOzA22jLzcMnz9A60we_A_heading_28_pitch_-2.png,unknown,1,1,1,1,0,1,0,0.7142857142857143
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_nIf81ptERXVGvSEszU383Q_heading_9_pitch_-3.png,unknown,0,0,1,1,0,0,0,0.2857142857142857
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_5JTi5Yw0Af7e4ZmMBwxULg_heading_41_pitch_-5.png,unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_qegf40ZxyhIjGvaoCW3FDQ_heading_211_pitch_2.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_P83UzTq1r-BFUklxmEkUXA_heading_287_pitch_0.png,unknown,0,1,1,1,1,1,1,0.8571428571428571
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_txP-mbPGHK8jy2D8lK0eGg_heading_169_pitch_0.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_d786bpzX5pH5Wp2JNZKK0g_heading_30_pitch_1.png,unknown,0,0,0,1,0,0,0,0.14285714285714285
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_UbcBzY43vvx6UZqVwSDojQ_heading_135_pitch_1.png,unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_U8a3wdtewIayhtDIKH14CQ_heading_66_pitch_-1.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_0VovDF3No5gHvEElbAyUyQ_heading_201_pitch_0.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_dKaCgHwkNXjESuUhf-0hrA_heading_294_pitch_2.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_MlroJD8cEZi6JIH5Peo30Q_heading_292_pitch_-5.png,unknown,0,0,0,0,0,1,1,0.2857142857142857
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_QmATzwS04UiOclW_AizQYg_heading_33_pitch_0.png,unknown,0,1,1,1,1,1,1,0.8571428571428571
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_fYVKDr4Z5Bs88SLFWUEh9g_heading_309_pitch_0.png,unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_d3Rwv2L2r77M017YJBjwqw_heading_44_pitch_-4.png,unknown,0,0,1,0,1,1,1,0.5714285714285714
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_AvDNr-tHJgH3QCqbZY10ug_heading_257_pitch_2.png,unknown,0,0,0,0,0,0,1,0.14285714285714285
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_9agkIATNyLJBdzVRgb8cZg_heading_259_pitch_-2.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_nfOOn9sUJRfDuWYi9pOMcQ_heading_318_pitch_7.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_WmKtGt4E1f6eEFHnKBdPjQ_heading_335_pitch_5.png,unknown,0,1,0,0,0,0,1,0.2857142857142857
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_K263ipE6iSS-arMShvYLrA_heading_333_pitch_-4.png,unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_BtVqlRZ4HB89nSF-hgPN1A_heading_322_pitch_4.png,unknown,0,1,0,1,1,1,0,0.5714285714285714
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_UBH-xV6DeYtrIYDTjTFPrg_heading_314_pitch_0.png,unknown,1,0,0,1,0,1,1,0.5714285714285714
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_8xebufIS4z-yc455I0D0tg_heading_49_pitch_-2.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_ZkmQhnpebXC3XowPasZNbA_heading_258_pitch_-5.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_1bctIEdWawu9Hawya2dCxw_heading_310_pitch_2.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_WZwd2646Vu2jNtZVRCT7Qg_heading_164_pitch_2.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_YI8WHHVNICHzCEYyqQIavw_heading_77_pitch_2.png,unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_HCw4-9Bik5oj62_MTlQaxw_heading_147_pitch_0.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_nmDTPBCVBd_iVaugwZJDTw_heading_75_pitch_-5.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_QfWjTUomR9hcPrw-8cASzw_heading_304_pitch_-2.png,unknown,0,0,1,0,1,0,0,0.2857142857142857
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_XmekoNEc3DgboSHZ1guY3g_heading_342_pitch_0.png,unknown,0,1,1,0,0,0,0,0.2857142857142857
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_Y9dXXk3Y2bCcMbyedIl9cQ_heading_340_pitch_-1.png,unknown,0,0,1,0,0,1,0,0.2857142857142857
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_VO2KiCek_10aAtvpY2dNVQ_heading_165_pitch_0.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_RkX1JPArSzwu_Cn0ep-rxw_heading_129_pitch_4.png,unknown,0,1,1,1,1,1,1,0.8571428571428571
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_eUBSGE-r9AXjMhwb6bLx8A_heading_119_pitch_2.png,unknown,1,0,1,1,1,0,1,0.7142857142857143
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_2-a8TnOg0MjmQZetUxWdGg_heading_303_pitch_1.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_dVMEVImsaq6OzwtFrU-51Q_heading_231_pitch_1.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_zj9nhH_20dXKBJi1sLUgDg_heading_184_pitch_-4.png,unknown,0,0,0,0,1,0,0,0.14285714285714285
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_do6cwjVYCzkCfYZ32Du3XQ_heading_182_pitch_0.png,unknown,1,0,1,0,0,0,0,0.2857142857142857
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_V-GNTeYy5bsCoocMZOEmQw_heading_126_pitch_-1.png,unknown,0,0,0,0,0,0,1,0.14285714285714285
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_HbF_RDzi1zmsHXsGWmonIg_heading_74_pitch_0.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_F8qN4aQYRbQiuGLpBb16NQ_heading_247_pitch_0.png,unknown,1,0,1,1,1,1,0,0.7142857142857143
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_NjfcLaT89x-Gz9Mnpe5DXw_heading_221_pitch_-5.png,unknown,0,0,0,1,0,1,0,0.2857142857142857
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_LWE6avZ420hI7nQaIpQchA_heading_332_pitch_1.png,unknown,0,1,1,1,0,1,0,0.5714285714285714
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_-mm2yhdUIYMuo9DfMimQFw_heading_283_pitch_0.png,unknown,1,0,0,0,0,1,0,0.2857142857142857
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_7T3m74MFredgJ-zi2mm3mw_heading_229_pitch_0.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_NkcRs3Fl1QWpVcLExOmaNA_heading_190_pitch_4.png,unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid__f_uZV6PoqP4f90uU5pGqQ_heading_89_pitch_3.png,unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_76_RlUilTRDg7__2GMuDIA_heading_114_pitch_-1.png,unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_q3o9F4d3MOaN4ANbU6la3A_heading_170_pitch_-1.png,unknown,0,1,1,0,0,1,1,0.5714285714285714
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_AhZ0E3EpZof4F37Irfhagw_heading_197_pitch_4.png,unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_bgLlKpAUtwyR_JxmeTpmfg_heading_206_pitch_0.png,unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_PAkMbdXuOW5s9NXZJh19yA_heading_314_pitch_-6.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_lkZskut4RXDIXKO0XkFUlA_heading_150_pitch_0.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_6xEBshisgo9DNI8bqZCYJg_heading_339_pitch_1.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_LXwtPL38X7ilAaTrx4ovpQ_heading_309_pitch_-6.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_J8LKDCvSQWD8ylupCeMenA_heading_52_pitch_8.png,unknown,1,1,0,0,0,0,0,0.2857142857142857
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_0PPltUZyIyEXSnqBK26Kqg_heading_91_pitch_0.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_CAyYavLCcWIiaxV9_nQSgw_heading_129_pitch_-6.png,unknown,0,1,1,1,0,1,1,0.7142857142857143
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_IEkuoadjQoDZ2bfzd4fInA_heading_240_pitch_-2.png,unknown,1,0,0,0,0,0,0,0.14285714285714285
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_uHA3Z07wTdjKXVlhm9q3-Q_heading_78_pitch_6.png,unknown,1,0,1,1,0,1,0,0.5714285714285714
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_uBkocrT6BKj_i6F_xA7DfA_heading_234_pitch_0.png,unknown,1,0,1,1,0,0,0,0.42857142857142855
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_0_Gs80x9Z94vW0O8V0MRrw_heading_307_pitch_4.png,unknown,1,0,0,0,0,1,0,0.2857142857142857
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_5iDz3nUdi9pTtEnl9MIoFw_heading_7_pitch_-1.png,unknown,0,1,1,1,1,1,1,0.8571428571428571
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_WrHxXO7XzvHGnCwFU089Bw_heading_134_pitch_2.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_sfdGtKpghkiV3rt3Ozwteg_heading_141_pitch_1.png,unknown,0,1,1,0,0,0,0,0.2857142857142857
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_o7lqB_wb791rN7uO8R4ngw_heading_268_pitch_2.png,unknown,1,1,0,1,0,1,1,0.7142857142857143
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_WCYa7_qEtqHmtt11xGNJTQ_heading_46_pitch_0.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_6GB5aTLA7vAx7MWZP0Wygw_heading_55_pitch_-2.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_OVcxkRrTzenJAymEkuSnqg_heading_266_pitch_-4.png,unknown,1,1,1,0,1,1,1,0.8571428571428571
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_B6frEkOw_7oKu7qy7_Azmw_heading_134_pitch_1.png,unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_iGHxKI25AMsxNzKZFmKExQ_heading_317_pitch_0.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_LL5BRhln2l9mV1fHWksW_w_heading_227_pitch_1.png,unknown,0,1,1,1,1,1,1,0.8571428571428571
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_9vMnFrN5O57KpeQo2i411g_heading_259_pitch_0.png,unknown,0,0,0,0,0,1,0,0.14285714285714285
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_9caEPhxr_WZT1ubOfueczg_heading_142_pitch_1.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_28OuosrxdKNoXR7LzpRzPw_heading_351_pitch_3.png,unknown,1,0,0,1,0,1,1,0.5714285714285714
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_NzC6787bjqlk_LNQpuFAMA_heading_103_pitch_-11.png,unknown,1,1,1,1,1,0,0,0.7142857142857143
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_7GNFQpzucU2feOBn0QPmPg_heading_124_pitch_1.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_BU_J2UrUDbOCGGSRa6AANw_heading_44_pitch_0.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_9qk-lQe4YMM1OrR3fHXAtQ_heading_24_pitch_2.png,unknown,1,0,0,1,0,1,0,0.42857142857142855
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_9H_CCT5aEyM_er-sQVnSOg_heading_130_pitch_-4.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_b_c7eICoJExZUtbceRRfYQ_heading_132_pitch_-4.png,unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_x-U1PychSU6ix1HmPHcn1g_heading_354_pitch_3.png,unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_LBAhZr4-8z9l2gMcuAzjvw_heading_314_pitch_0.png,unknown,1,0,1,0,0,1,1,0.5714285714285714
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_YJYmpt00yj008vE3jVS06w_heading_172_pitch_-2.png,unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_nq8Wx1CQdX8G1-RfDNMFdA_heading_115_pitch_1.png,unknown,0,1,0,0,0,0,0,0.14285714285714285
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_2ExPzDcrzf2OYAH6XsnWYQ_heading_57_pitch_1.png,unknown,0,0,1,1,1,1,0,0.5714285714285714
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_HGLugWDliKf0GN5Q5dabLQ_heading_327_pitch_0.png,unknown,0,1,0,1,0,0,0,0.2857142857142857
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_T97b7jnKgasLEajtZciltA_heading_239_pitch_0.png,unknown,0,0,1,0,0,0,0,0.14285714285714285
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_uR5R0rI6O69XctPnRk9GBQ_heading_322_pitch_1.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_AX8OtI4DgQDb0CwmuYZ6Dg_heading_86_pitch_0.png,unknown,1,1,0,1,1,1,0,0.7142857142857143
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_J6Duc-CvOV4ToUX0cjWvMA_heading_60_pitch_-2.png,unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_6xEBshisgo9DNI8bqZCYJg_heading_277_pitch_1.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_ZlhGkh5soE8qLGnb-2AUdg_heading_231_pitch_5.png,unknown,1,0,1,1,1,1,1,0.8571428571428571
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_ANBsig-Re2HUhb_n4YEriQ_heading_166_pitch_-3.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_PhvNG2a_xXBSWtZodsUTNw_heading_227_pitch_2.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_5scDPBIYVo0mGhyNVlpWqA_heading_225_pitch_1.png,unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_ZEms9ye3wgzPCqkICFlp2Q_heading_22_pitch_-1.png,unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_T4-iqI-R8cAI1J_Z5lvm5A_heading_58_pitch_5.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_go-k0er-Nk5_8HEajfbhKQ_heading_261_pitch_0.png,unknown,1,1,0,1,0,1,0,0.5714285714285714
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_b7iWtKvBPqnyESHCTXVypQ_heading_308_pitch_1.png,unknown,0,0,0,0,0,1,0,0.14285714285714285
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_ZTAq3fcw_XQFnNEowu5-Rw_heading_324_pitch_0.png,unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_6wVhVFYSpQVe-HtmiGTg1Q_heading_200_pitch_-2.png,unknown,1,1,0,1,0,1,1,0.7142857142857143
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_NfXG6cryzanmis-TE9YV3Q_heading_265_pitch_2.png,unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_dElIfSXKZFGdPUHHRlSOqg_heading_137_pitch_1.png,unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_zncj15y_0jVhEhnBN7fAfQ_heading_232_pitch_1.png,unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_JveqIqo9IbNHjpb_Up0_XA_heading_311_pitch_3.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_JrRr-0LBfcb1gbpR2OkDrg_heading_192_pitch_2.png,unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_8FZvBaArlltorK7Ps-M2rA_heading_44_pitch_-8.png,unknown,0,1,1,1,0,0,0,0.42857142857142855
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_erIgqGZH7yFK81D3E6ogIQ_heading_207_pitch_0.png,unknown,0,0,0,1,0,0,0,0.14285714285714285
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_VAxsNiK1qvrpBMwOzGDpog_heading_17_pitch_1.png,unknown,0,1,0,1,0,0,1,0.42857142857142855
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_qUUK2DtfJL974G3QE6YWNg_heading_96_pitch_3.png,unknown,0,1,0,1,0,1,0,0.42857142857142855
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_IGKq3pGSttqUaDrXEbrtug_heading_131_pitch_4.png,unknown,0,0,1,1,0,0,0,0.2857142857142857
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_w2FntUfGl2DoCAjr22nhew_heading_232_pitch_-1.png,unknown,1,0,1,0,1,1,0,0.5714285714285714
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_gVN2cZqaDJueLv2EftCJ_A_heading_305_pitch_-3.png,unknown,0,0,0,0,0,0,1,0.14285714285714285
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_vudCt30ODzq3p7zVikfThQ_heading_240_pitch_-4.png,unknown,1,1,1,0,1,1,1,0.8571428571428571
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_WvAPpw46lryPdicFRQZVYg_heading_20_pitch_4.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_xJvnlj1pYZmJFDd8443GRw_heading_180_pitch_0.png,unknown,0,1,1,1,1,1,0,0.7142857142857143
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_4lsfR5rOjSguXMr_4eOXgw_heading_42_pitch_0.png,unknown,1,0,1,0,0,0,1,0.42857142857142855
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_9J3plGEQtRy2w0yQHEKYXA_heading_149_pitch_2.png,unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_Ji-fyUNfMYJai9NlvczfOw_heading_314_pitch_3.png,unknown,0,1,0,0,1,0,1,0.42857142857142855
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_5AYrVVl_V1chlMF3TkMp9g_heading_74_pitch_-1.png,unknown,1,0,1,1,0,0,1,0.5714285714285714
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_mz6I6Zz6pMG2KzNt5peZ6Q_heading_301_pitch_2.png,unknown,0,1,0,1,0,0,0,0.2857142857142857
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_XW-SiNlfHCs94tXcg4hIuA_heading_230_pitch_0.png,unknown,1,1,1,1,0,1,1,0.8571428571428571
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_fEo-c-HTlB-Qs4fujJmNDg_heading_131_pitch_-1.png,unknown,1,1,1,1,1,1,0,0.8571428571428571
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_SawK_DZgkd1Ak1bYfZT3OA_heading_32_pitch_4.png,unknown,1,0,1,0,0,1,1,0.5714285714285714
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_5end4KkBjt5laj70mwEvSw_heading_254_pitch_0.png,unknown,1,1,1,0,1,1,1,0.8571428571428571
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_56VEySsChYecew4cYMrXbQ_heading_350_pitch_0.png,unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_eJu2MkPaS3xADxLR24AFXQ_heading_346_pitch_1.png,unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_NHIEVY6oVR5YP4zbgeU3XQ_heading_99_pitch_0.png,unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_4nynz3BSVdbOWgaJMIquvA_heading_102_pitch_0.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_ej02-EJryP54ny-yl3XdMQ_heading_53_pitch_0.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_XO_xeWxXooUG77TRc6YFtQ_heading_179_pitch_-5.png,unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_6od-Huvst5ZdV4U79fGUgQ_heading_356_pitch_-2.png,unknown,0,0,0,0,0,0,1,0.14285714285714285
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_lMocApxiQmWUU7ZODfcQvA_heading_140_pitch_5.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_WulSyXJHI2Zw1_x0ucoJcA_heading_8_pitch_-4.png,unknown,1,0,1,0,0,0,0,0.2857142857142857
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_rIKTCtdoZqp5HbsEzXe9TA_heading_301_pitch_-3.png,unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_Je214GGJeHPgO-_3cEQRLg_heading_344_pitch_0.png,unknown,0,0,1,0,1,1,1,0.5714285714285714
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_D8NuckrTOX-ESgfSyJ20lw_heading_338_pitch_8.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_4EnXCXFiXQTgjnQJE_xWEQ_heading_65_pitch_-4.png,unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_FhoIrbZZn9GEWPNXpsQEQg_heading_137_pitch_0.png,unknown,1,1,0,1,0,1,0,0.5714285714285714
